"Continente";"País de Residência Permanente";"Unidade da Federação";"Mês";"Chegadas"
"Europa";"Bélgica";"Amapá";"Fevereiro";"6"
"Europa";"Bélgica";"Amapá";"Março";"6"
"Europa";"Bélgica";"Amapá";"Abril";"3"
"Europa";"Bélgica";"Amapá";"Maio";"5"
"Europa";"Bélgica";"Amapá";"Junho";"6"
"Europa";"Bélgica";"Amapá";"Julho";"10"
"Europa";"Bélgica";"Amapá";"Agosto";"7"
"Europa";"Bélgica";"Amapá";"Setembro";"2"
"Europa";"Bélgica";"Amapá";"Outubro";"7"
"Europa";"Bélgica";"Amapá";"Novembro";"31"
"Europa";"Bélgica";"Amapá";"Dezembro";"19"
"Europa";"Bélgica";"Amazonas";"Janeiro";"4"
"Europa";"Bélgica";"Amazonas";"Fevereiro";"3"
"Europa";"Bélgica";"Amazonas";"Março";"5"
"Europa";"Bélgica";"Amazonas";"Abril";"2"
"Europa";"Bélgica";"Amazonas";"Maio";"6"
"Europa";"Bélgica";"Amazonas";"Junho";"13"
"Europa";"Bélgica";"Amazonas";"Julho";"0"
"Europa";"Bélgica";"Amazonas";"Agosto";"6"
"Europa";"Bélgica";"Amazonas";"Setembro";"13"
"Europa";"Bélgica";"Amazonas";"Outubro";"10"
"Europa";"Bélgica";"Amazonas";"Novembro";"22"
"Europa";"Bélgica";"Amazonas";"Dezembro";"4"
"Europa";"Bélgica";"Bahia";"Janeiro";"201"
"Europa";"Bélgica";"Bahia";"Fevereiro";"212"
"Europa";"Bélgica";"Bahia";"Março";"285"
"Europa";"Bélgica";"Bahia";"Abril";"207"
"Europa";"Bélgica";"Bahia";"Maio";"126"
"Europa";"Bélgica";"Bahia";"Junho";"666"
"Europa";"Bélgica";"Bahia";"Julho";"199"
"Europa";"Bélgica";"Bahia";"Agosto";"90"
"Europa";"Bélgica";"Bahia";"Setembro";"165"
"Europa";"Bélgica";"Bahia";"Outubro";"467"
"Europa";"Bélgica";"Bahia";"Novembro";"247"
"Europa";"Bélgica";"Bahia";"Dezembro";"497"
"Europa";"Bélgica";"Ceará";"Janeiro";"146"
"Europa";"Bélgica";"Ceará";"Fevereiro";"90"
"Europa";"Bélgica";"Ceará";"Março";"54"
"Europa";"Bélgica";"Ceará";"Abril";"73"
"Europa";"Bélgica";"Ceará";"Maio";"91"
"Europa";"Bélgica";"Ceará";"Junho";"236"
"Europa";"Bélgica";"Ceará";"Julho";"208"
"Europa";"Bélgica";"Ceará";"Agosto";"93"
"Europa";"Bélgica";"Ceará";"Setembro";"89"
"Europa";"Bélgica";"Ceará";"Outubro";"169"
"Europa";"Bélgica";"Ceará";"Novembro";"155"
"Europa";"Bélgica";"Ceará";"Dezembro";"334"
"Europa";"Bélgica";"Distrito Federal";"Janeiro";"39"
"Europa";"Bélgica";"Distrito Federal";"Fevereiro";"45"
"Europa";"Bélgica";"Distrito Federal";"Março";"51"
"Europa";"Bélgica";"Distrito Federal";"Abril";"76"
"Europa";"Bélgica";"Distrito Federal";"Maio";"73"
"Europa";"Bélgica";"Distrito Federal";"Junho";"157"
"Europa";"Bélgica";"Distrito Federal";"Julho";"225"
"Europa";"Bélgica";"Distrito Federal";"Agosto";"103"
"Europa";"Bélgica";"Distrito Federal";"Setembro";"104"
"Europa";"Bélgica";"Distrito Federal";"Outubro";"40"
"Europa";"Bélgica";"Distrito Federal";"Novembro";"47"
"Europa";"Bélgica";"Distrito Federal";"Dezembro";"147"
"Europa";"Bélgica";"Mato Grosso do Sul";"Janeiro";"6"
"Europa";"Bélgica";"Mato Grosso do Sul";"Fevereiro";"2"
"Europa";"Bélgica";"Mato Grosso do Sul";"Março";"1"
"Europa";"Bélgica";"Mato Grosso do Sul";"Abril";"3"
"Europa";"Bélgica";"Mato Grosso do Sul";"Maio";"8"
"Europa";"Bélgica";"Mato Grosso do Sul";"Junho";"17"
"Europa";"Bélgica";"Mato Grosso do Sul";"Julho";"13"
"Europa";"Bélgica";"Mato Grosso do Sul";"Agosto";"3"
"Europa";"Bélgica";"Mato Grosso do Sul";"Setembro";"1"
"Europa";"Bélgica";"Mato Grosso do Sul";"Outubro";"0"
"Europa";"Bélgica";"Mato Grosso do Sul";"Novembro";"6"
"Europa";"Bélgica";"Mato Grosso do Sul";"Dezembro";"5"
"Europa";"Bélgica";"Minas Gerais";"Janeiro";"37"
"Europa";"Bélgica";"Minas Gerais";"Fevereiro";"33"
"Europa";"Bélgica";"Minas Gerais";"Março";"32"
"Europa";"Bélgica";"Minas Gerais";"Abril";"30"
"Europa";"Bélgica";"Minas Gerais";"Maio";"52"
"Europa";"Bélgica";"Minas Gerais";"Junho";"1.140"
"Europa";"Bélgica";"Minas Gerais";"Julho";"58"
"Europa";"Bélgica";"Minas Gerais";"Agosto";"29"
"Europa";"Bélgica";"Minas Gerais";"Setembro";"35"
"Europa";"Bélgica";"Minas Gerais";"Outubro";"39"
"Europa";"Bélgica";"Minas Gerais";"Novembro";"30"
"Europa";"Bélgica";"Minas Gerais";"Dezembro";"61"
"Europa";"Bélgica";"Pará";"Janeiro";"6"
"Europa";"Bélgica";"Pará";"Fevereiro";"8"
"Europa";"Bélgica";"Pará";"Março";"10"
"Europa";"Bélgica";"Pará";"Abril";"0"
"Europa";"Bélgica";"Pará";"Maio";"10"
"Europa";"Bélgica";"Pará";"Junho";"0"
"Europa";"Bélgica";"Pará";"Julho";"27"
"Europa";"Bélgica";"Pará";"Agosto";"3"
"Europa";"Bélgica";"Pará";"Setembro";"13"
"Europa";"Bélgica";"Pará";"Outubro";"15"
"Europa";"Bélgica";"Pará";"Novembro";"6"
"Europa";"Bélgica";"Pará";"Dezembro";"21"
"Europa";"Bélgica";"Paraná";"Janeiro";"269"
"Europa";"Bélgica";"Paraná";"Fevereiro";"291"
"Europa";"Bélgica";"Paraná";"Março";"226"
"Europa";"Bélgica";"Paraná";"Abril";"295"
"Europa";"Bélgica";"Paraná";"Maio";"139"
"Europa";"Bélgica";"Paraná";"Junho";"238"
"Europa";"Bélgica";"Paraná";"Julho";"268"
"Europa";"Bélgica";"Paraná";"Agosto";"187"
"Europa";"Bélgica";"Paraná";"Setembro";"166"
"Europa";"Bélgica";"Paraná";"Outubro";"335"
"Europa";"Bélgica";"Paraná";"Novembro";"479"
"Europa";"Bélgica";"Paraná";"Dezembro";"462"
"Europa";"Bélgica";"Pernambuco";"Janeiro";"50"
"Europa";"Bélgica";"Pernambuco";"Fevereiro";"64"
"Europa";"Bélgica";"Pernambuco";"Março";"38"
"Europa";"Bélgica";"Pernambuco";"Abril";"33"
"Europa";"Bélgica";"Pernambuco";"Maio";"26"
"Europa";"Bélgica";"Pernambuco";"Junho";"124"
"Europa";"Bélgica";"Pernambuco";"Julho";"75"
"Europa";"Bélgica";"Pernambuco";"Agosto";"57"
"Europa";"Bélgica";"Pernambuco";"Setembro";"35"
"Europa";"Bélgica";"Pernambuco";"Outubro";"86"
"Europa";"Bélgica";"Pernambuco";"Novembro";"57"
"Europa";"Bélgica";"Pernambuco";"Dezembro";"219"
"Europa";"Bélgica";"Rio de Janeiro";"Janeiro";"731"
"Europa";"Bélgica";"Rio de Janeiro";"Fevereiro";"948"
"Europa";"Bélgica";"Rio de Janeiro";"Março";"675"
"Europa";"Bélgica";"Rio de Janeiro";"Abril";"979"
"Europa";"Bélgica";"Rio de Janeiro";"Maio";"708"
"Europa";"Bélgica";"Rio de Janeiro";"Junho";"4.352"
"Europa";"Bélgica";"Rio de Janeiro";"Julho";"1.365"
"Europa";"Bélgica";"Rio de Janeiro";"Agosto";"663"
"Europa";"Bélgica";"Rio de Janeiro";"Setembro";"749"
"Europa";"Bélgica";"Rio de Janeiro";"Outubro";"1.218"
"Europa";"Bélgica";"Rio de Janeiro";"Novembro";"922"
"Europa";"Bélgica";"Rio de Janeiro";"Dezembro";"1.365"
"Europa";"Bélgica";"Rio Grande do Norte";"Janeiro";"29"
"Europa";"Bélgica";"Rio Grande do Norte";"Fevereiro";"33"
"Europa";"Bélgica";"Rio Grande do Norte";"Março";"68"
"Europa";"Bélgica";"Rio Grande do Norte";"Abril";"51"
"Europa";"Bélgica";"Rio Grande do Norte";"Maio";"20"
"Europa";"Bélgica";"Rio Grande do Norte";"Junho";"91"
"Europa";"Bélgica";"Rio Grande do Norte";"Julho";"70"
"Europa";"Bélgica";"Rio Grande do Norte";"Agosto";"26"
"Europa";"Bélgica";"Rio Grande do Norte";"Setembro";"32"
"Europa";"Bélgica";"Rio Grande do Norte";"Outubro";"64"
"Europa";"Bélgica";"Rio Grande do Norte";"Novembro";"37"
"Europa";"Bélgica";"Rio Grande do Norte";"Dezembro";"74"
"Europa";"Bélgica";"Rio Grande do Sul";"Janeiro";"21"
"Europa";"Bélgica";"Rio Grande do Sul";"Fevereiro";"19"
"Europa";"Bélgica";"Rio Grande do Sul";"Março";"31"
"Europa";"Bélgica";"Rio Grande do Sul";"Abril";"45"
"Europa";"Bélgica";"Rio Grande do Sul";"Maio";"17"
"Europa";"Bélgica";"Rio Grande do Sul";"Junho";"69"
"Europa";"Bélgica";"Rio Grande do Sul";"Julho";"30"
"Europa";"Bélgica";"Rio Grande do Sul";"Agosto";"8"
"Europa";"Bélgica";"Rio Grande do Sul";"Setembro";"20"
"Europa";"Bélgica";"Rio Grande do Sul";"Outubro";"34"
"Europa";"Bélgica";"Rio Grande do Sul";"Novembro";"45"
"Europa";"Bélgica";"Rio Grande do Sul";"Dezembro";"120"
"Europa";"Bélgica";"Roraima";"Janeiro";"4"
"Europa";"Bélgica";"Roraima";"Fevereiro";"2"
"Europa";"Bélgica";"Roraima";"Março";"3"
"Europa";"Bélgica";"Roraima";"Abril";"4"
"Europa";"Bélgica";"Roraima";"Maio";"5"
"Europa";"Bélgica";"Roraima";"Junho";"2"
"Europa";"Bélgica";"Roraima";"Julho";"4"
"Europa";"Bélgica";"Roraima";"Agosto";"6"
"Europa";"Bélgica";"Roraima";"Setembro";"2"
"Europa";"Bélgica";"Roraima";"Outubro";"1"
"Europa";"Bélgica";"Roraima";"Novembro";"4"
"Europa";"Bélgica";"Roraima";"Dezembro";"14"
"Europa";"Bélgica";"Santa Catarina";"Janeiro";"5"
"Europa";"Bélgica";"Santa Catarina";"Fevereiro";"1"
"Europa";"Bélgica";"Santa Catarina";"Março";"31"
"Europa";"Bélgica";"Santa Catarina";"Abril";"0"
"Europa";"Bélgica";"Santa Catarina";"Maio";"0"
"Europa";"Bélgica";"Santa Catarina";"Junho";"0"
"Europa";"Bélgica";"Santa Catarina";"Julho";"0"
"Europa";"Bélgica";"Santa Catarina";"Agosto";"0"
"Europa";"Bélgica";"Santa Catarina";"Setembro";"0"
"Europa";"Bélgica";"Santa Catarina";"Outubro";"1"
"Europa";"Bélgica";"Santa Catarina";"Novembro";"4"
"Europa";"Bélgica";"Santa Catarina";"Dezembro";"10"
"Europa";"Bélgica";"São Paulo";"Janeiro";"658"
"Europa";"Bélgica";"São Paulo";"Fevereiro";"812"
"Europa";"Bélgica";"São Paulo";"Março";"651"
"Europa";"Bélgica";"São Paulo";"Abril";"1.207"
"Europa";"Bélgica";"São Paulo";"Maio";"994"
"Europa";"Bélgica";"São Paulo";"Junho";"3.203"
"Europa";"Bélgica";"São Paulo";"Julho";"953"
"Europa";"Bélgica";"São Paulo";"Agosto";"978"
"Europa";"Bélgica";"São Paulo";"Setembro";"900"
"Europa";"Bélgica";"São Paulo";"Outubro";"1.290"
"Europa";"Bélgica";"São Paulo";"Novembro";"1.287"
"Europa";"Bélgica";"São Paulo";"Dezembro";"1.799"
"Europa";"Bélgica";"Outras Unidades da Federação";"Janeiro";"0"
"Europa";"Bélgica";"Outras Unidades da Federação";"Fevereiro";"0"
"Europa";"Bélgica";"Outras Unidades da Federação";"Março";"0"
"Europa";"Bélgica";"Outras Unidades da Federação";"Abril";"0"
"Europa";"Bélgica";"Outras Unidades da Federação";"Maio";"0"
"Europa";"Bélgica";"Outras Unidades da Federação";"Junho";"0"
"Europa";"Bélgica";"Outras Unidades da Federação";"Julho";"0"
"Europa";"Bélgica";"Outras Unidades da Federação";"Agosto";"0"
"Europa";"Bélgica";"Outras Unidades da Federação";"Setembro";"3"
"Europa";"Bélgica";"Outras Unidades da Federação";"Outubro";"0"
"Europa";"Bélgica";"Outras Unidades da Federação";"Novembro";"2"
"Europa";"Bélgica";"Outras Unidades da Federação";"Dezembro";"0"
"Europa";"Dinamarca";"Acre";"Janeiro";"2"
"Europa";"Dinamarca";"Acre";"Fevereiro";"1"
"Europa";"Dinamarca";"Acre";"Março";"0"
"Europa";"Dinamarca";"Acre";"Abril";"0"
"Europa";"Dinamarca";"Acre";"Maio";"2"
"Europa";"Dinamarca";"Acre";"Junho";"0"
"Europa";"Dinamarca";"Acre";"Julho";"0"
"Europa";"Dinamarca";"Acre";"Agosto";"0"
"Europa";"Dinamarca";"Acre";"Setembro";"0"
"Europa";"Dinamarca";"Acre";"Outubro";"2"
"Europa";"Dinamarca";"Acre";"Novembro";"0"
"Europa";"Dinamarca";"Acre";"Dezembro";"0"
"Europa";"Dinamarca";"Amapá";"Janeiro";"0"
"Europa";"Dinamarca";"Amapá";"Fevereiro";"0"
"Europa";"Dinamarca";"Amapá";"Março";"0"
"Europa";"Dinamarca";"Amapá";"Abril";"0"
"Europa";"Dinamarca";"Amapá";"Maio";"0"
"Europa";"Dinamarca";"Amapá";"Junho";"0"
"Europa";"Dinamarca";"Amapá";"Julho";"0"
"Europa";"Dinamarca";"Amapá";"Agosto";"0"
"Europa";"Dinamarca";"Amapá";"Setembro";"0"
"Europa";"Dinamarca";"Amapá";"Outubro";"0"
"Europa";"Dinamarca";"Amapá";"Novembro";"2"
"Europa";"Dinamarca";"Amapá";"Dezembro";"5"
"Europa";"Dinamarca";"Amazonas";"Janeiro";"1"
"Europa";"Dinamarca";"Amazonas";"Fevereiro";"4"
"Europa";"Dinamarca";"Amazonas";"Março";"10"
"Europa";"Dinamarca";"Amazonas";"Abril";"3"
"Europa";"Dinamarca";"Amazonas";"Maio";"1"
"Europa";"Dinamarca";"Amazonas";"Junho";"6"
"Europa";"Dinamarca";"Amazonas";"Julho";"5"
"Europa";"Dinamarca";"Amazonas";"Agosto";"0"
"Europa";"Dinamarca";"Amazonas";"Setembro";"0"
"Europa";"Dinamarca";"Amazonas";"Outubro";"2"
"Europa";"Dinamarca";"Amazonas";"Novembro";"2"
"Europa";"Dinamarca";"Amazonas";"Dezembro";"0"
"Europa";"Dinamarca";"Bahia";"Janeiro";"69"
"Europa";"Dinamarca";"Bahia";"Fevereiro";"79"
"Europa";"Dinamarca";"Bahia";"Março";"36"
"Europa";"Dinamarca";"Bahia";"Abril";"30"
"Europa";"Dinamarca";"Bahia";"Maio";"25"
"Europa";"Dinamarca";"Bahia";"Junho";"33"
"Europa";"Dinamarca";"Bahia";"Julho";"79"
"Europa";"Dinamarca";"Bahia";"Agosto";"18"
"Europa";"Dinamarca";"Bahia";"Setembro";"15"
"Europa";"Dinamarca";"Bahia";"Outubro";"37"
"Europa";"Dinamarca";"Bahia";"Novembro";"41"
"Europa";"Dinamarca";"Bahia";"Dezembro";"119"
"Europa";"Dinamarca";"Ceará";"Janeiro";"47"
"Europa";"Dinamarca";"Ceará";"Fevereiro";"81"
"Europa";"Dinamarca";"Ceará";"Março";"38"
"Europa";"Dinamarca";"Ceará";"Abril";"32"
"Europa";"Dinamarca";"Ceará";"Maio";"15"
"Europa";"Dinamarca";"Ceará";"Junho";"79"
"Europa";"Dinamarca";"Ceará";"Julho";"73"
"Europa";"Dinamarca";"Ceará";"Agosto";"46"
"Europa";"Dinamarca";"Ceará";"Setembro";"37"
"Europa";"Dinamarca";"Ceará";"Outubro";"58"
"Europa";"Dinamarca";"Ceará";"Novembro";"143"
"Europa";"Dinamarca";"Ceará";"Dezembro";"103"
"Europa";"Dinamarca";"Distrito Federal";"Janeiro";"10"
"Europa";"Dinamarca";"Distrito Federal";"Fevereiro";"40"
"Europa";"Dinamarca";"Distrito Federal";"Março";"29"
"Europa";"Dinamarca";"Distrito Federal";"Abril";"47"
"Europa";"Dinamarca";"Distrito Federal";"Maio";"23"
"Europa";"Dinamarca";"Distrito Federal";"Junho";"34"
"Europa";"Dinamarca";"Distrito Federal";"Julho";"50"
"Europa";"Dinamarca";"Distrito Federal";"Agosto";"14"
"Europa";"Dinamarca";"Distrito Federal";"Setembro";"12"
"Europa";"Dinamarca";"Distrito Federal";"Outubro";"42"
"Europa";"Dinamarca";"Distrito Federal";"Novembro";"42"
"Europa";"Dinamarca";"Distrito Federal";"Dezembro";"33"
"Europa";"Dinamarca";"Mato Grosso do Sul";"Janeiro";"2"
"Europa";"Dinamarca";"Mato Grosso do Sul";"Fevereiro";"6"
"Europa";"Dinamarca";"Mato Grosso do Sul";"Março";"2"
"Europa";"Dinamarca";"Mato Grosso do Sul";"Abril";"4"
"Europa";"Dinamarca";"Mato Grosso do Sul";"Maio";"4"
"Europa";"Dinamarca";"Mato Grosso do Sul";"Junho";"1"
"Europa";"Dinamarca";"Mato Grosso do Sul";"Julho";"10"
"Europa";"Dinamarca";"Mato Grosso do Sul";"Agosto";"4"
"Europa";"Dinamarca";"Mato Grosso do Sul";"Setembro";"0"
"Europa";"Dinamarca";"Mato Grosso do Sul";"Outubro";"3"
"Europa";"Dinamarca";"Mato Grosso do Sul";"Novembro";"4"
"Europa";"Dinamarca";"Mato Grosso do Sul";"Dezembro";"4"
"Europa";"Dinamarca";"Minas Gerais";"Janeiro";"7"
"Europa";"Dinamarca";"Minas Gerais";"Fevereiro";"10"
"Europa";"Dinamarca";"Minas Gerais";"Março";"21"
"Europa";"Dinamarca";"Minas Gerais";"Abril";"19"
"Europa";"Dinamarca";"Minas Gerais";"Maio";"12"
"Europa";"Dinamarca";"Minas Gerais";"Junho";"10"
"Europa";"Dinamarca";"Minas Gerais";"Julho";"6"
"Europa";"Dinamarca";"Minas Gerais";"Agosto";"1"
"Europa";"Dinamarca";"Minas Gerais";"Setembro";"9"
"Europa";"Dinamarca";"Minas Gerais";"Outubro";"12"
"Europa";"Dinamarca";"Minas Gerais";"Novembro";"6"
"Europa";"Dinamarca";"Minas Gerais";"Dezembro";"16"
"Europa";"Dinamarca";"Pará";"Janeiro";"7"
"Europa";"Dinamarca";"Pará";"Fevereiro";"4"
"Europa";"Dinamarca";"Pará";"Março";"0"
"Europa";"Dinamarca";"Pará";"Abril";"0"
"Europa";"Dinamarca";"Pará";"Maio";"0"
"Europa";"Dinamarca";"Pará";"Junho";"0"
"Europa";"Dinamarca";"Pará";"Julho";"0"
"Europa";"Dinamarca";"Pará";"Agosto";"0"
"Europa";"Dinamarca";"Pará";"Setembro";"0"
"Europa";"Dinamarca";"Pará";"Outubro";"2"
"Europa";"Dinamarca";"Pará";"Novembro";"0"
"Europa";"Dinamarca";"Pará";"Dezembro";"0"
"Europa";"Dinamarca";"Paraná";"Janeiro";"439"
"Europa";"Dinamarca";"Paraná";"Fevereiro";"469"
"Europa";"Dinamarca";"Paraná";"Março";"249"
"Europa";"Dinamarca";"Paraná";"Abril";"203"
"Europa";"Dinamarca";"Paraná";"Maio";"94"
"Europa";"Dinamarca";"Paraná";"Junho";"60"
"Europa";"Dinamarca";"Paraná";"Julho";"206"
"Europa";"Dinamarca";"Paraná";"Agosto";"94"
"Europa";"Dinamarca";"Paraná";"Setembro";"118"
"Europa";"Dinamarca";"Paraná";"Outubro";"215"
"Europa";"Dinamarca";"Paraná";"Novembro";"347"
"Europa";"Dinamarca";"Paraná";"Dezembro";"375"
"Europa";"Dinamarca";"Pernambuco";"Janeiro";"51"
"Europa";"Dinamarca";"Pernambuco";"Fevereiro";"55"
"Europa";"Dinamarca";"Pernambuco";"Março";"43"
"Europa";"Dinamarca";"Pernambuco";"Abril";"43"
"Europa";"Dinamarca";"Pernambuco";"Maio";"68"
"Europa";"Dinamarca";"Pernambuco";"Junho";"54"
"Europa";"Dinamarca";"Pernambuco";"Julho";"64"
"Europa";"Dinamarca";"Pernambuco";"Agosto";"20"
"Europa";"Dinamarca";"Pernambuco";"Setembro";"31"
"Europa";"Dinamarca";"Pernambuco";"Outubro";"43"
"Europa";"Dinamarca";"Pernambuco";"Novembro";"36"
"Europa";"Dinamarca";"Pernambuco";"Dezembro";"268"
"Europa";"Dinamarca";"Rio de Janeiro";"Janeiro";"673"
"Europa";"Dinamarca";"Rio de Janeiro";"Fevereiro";"1.022"
"Europa";"Dinamarca";"Rio de Janeiro";"Março";"456"
"Europa";"Dinamarca";"Rio de Janeiro";"Abril";"606"
"Europa";"Dinamarca";"Rio de Janeiro";"Maio";"396"
"Europa";"Dinamarca";"Rio de Janeiro";"Junho";"774"
"Europa";"Dinamarca";"Rio de Janeiro";"Julho";"746"
"Europa";"Dinamarca";"Rio de Janeiro";"Agosto";"431"
"Europa";"Dinamarca";"Rio de Janeiro";"Setembro";"557"
"Europa";"Dinamarca";"Rio de Janeiro";"Outubro";"918"
"Europa";"Dinamarca";"Rio de Janeiro";"Novembro";"728"
"Europa";"Dinamarca";"Rio de Janeiro";"Dezembro";"1.396"
"Europa";"Dinamarca";"Rio Grande do Norte";"Janeiro";"7"
"Europa";"Dinamarca";"Rio Grande do Norte";"Fevereiro";"26"
"Europa";"Dinamarca";"Rio Grande do Norte";"Março";"6"
"Europa";"Dinamarca";"Rio Grande do Norte";"Abril";"27"
"Europa";"Dinamarca";"Rio Grande do Norte";"Maio";"5"
"Europa";"Dinamarca";"Rio Grande do Norte";"Junho";"26"
"Europa";"Dinamarca";"Rio Grande do Norte";"Julho";"28"
"Europa";"Dinamarca";"Rio Grande do Norte";"Agosto";"11"
"Europa";"Dinamarca";"Rio Grande do Norte";"Setembro";"0"
"Europa";"Dinamarca";"Rio Grande do Norte";"Outubro";"8"
"Europa";"Dinamarca";"Rio Grande do Norte";"Novembro";"23"
"Europa";"Dinamarca";"Rio Grande do Norte";"Dezembro";"27"
"Europa";"Dinamarca";"Rio Grande do Sul";"Janeiro";"20"
"Europa";"Dinamarca";"Rio Grande do Sul";"Fevereiro";"11"
"Europa";"Dinamarca";"Rio Grande do Sul";"Março";"22"
"Europa";"Dinamarca";"Rio Grande do Sul";"Abril";"21"
"Europa";"Dinamarca";"Rio Grande do Sul";"Maio";"5"
"Europa";"Dinamarca";"Rio Grande do Sul";"Junho";"11"
"Europa";"Dinamarca";"Rio Grande do Sul";"Julho";"8"
"Europa";"Dinamarca";"Rio Grande do Sul";"Agosto";"2"
"Europa";"Dinamarca";"Rio Grande do Sul";"Setembro";"5"
"Europa";"Dinamarca";"Rio Grande do Sul";"Outubro";"16"
"Europa";"Dinamarca";"Rio Grande do Sul";"Novembro";"6"
"Europa";"Dinamarca";"Rio Grande do Sul";"Dezembro";"7"
"Europa";"Dinamarca";"Roraima";"Janeiro";"0"
"Europa";"Dinamarca";"Roraima";"Fevereiro";"2"
"Europa";"Dinamarca";"Roraima";"Março";"0"
"Europa";"Dinamarca";"Roraima";"Abril";"0"
"Europa";"Dinamarca";"Roraima";"Maio";"0"
"Europa";"Dinamarca";"Roraima";"Junho";"1"
"Europa";"Dinamarca";"Roraima";"Julho";"0"
"Europa";"Dinamarca";"Roraima";"Agosto";"0"
"Europa";"Dinamarca";"Roraima";"Setembro";"4"
"Europa";"Dinamarca";"Roraima";"Outubro";"6"
"Europa";"Dinamarca";"Roraima";"Novembro";"1"
"Europa";"Dinamarca";"Roraima";"Dezembro";"0"
"Europa";"Dinamarca";"Santa Catarina";"Janeiro";"0"
"Europa";"Dinamarca";"Santa Catarina";"Fevereiro";"2"
"Europa";"Dinamarca";"Santa Catarina";"Março";"8"
"Europa";"Dinamarca";"Santa Catarina";"Abril";"0"
"Europa";"Dinamarca";"Santa Catarina";"Maio";"1"
"Europa";"Dinamarca";"Santa Catarina";"Junho";"0"
"Europa";"Dinamarca";"Santa Catarina";"Julho";"0"
"Europa";"Dinamarca";"Santa Catarina";"Agosto";"0"
"Europa";"Dinamarca";"Santa Catarina";"Setembro";"0"
"Europa";"Dinamarca";"Santa Catarina";"Outubro";"0"
"Europa";"Dinamarca";"Santa Catarina";"Novembro";"0"
"Europa";"Dinamarca";"Santa Catarina";"Dezembro";"6"
"Europa";"Dinamarca";"São Paulo";"Janeiro";"543"
"Europa";"Dinamarca";"São Paulo";"Fevereiro";"747"
"Europa";"Dinamarca";"São Paulo";"Março";"437"
"Europa";"Dinamarca";"São Paulo";"Abril";"656"
"Europa";"Dinamarca";"São Paulo";"Maio";"557"
"Europa";"Dinamarca";"São Paulo";"Junho";"669"
"Europa";"Dinamarca";"São Paulo";"Julho";"563"
"Europa";"Dinamarca";"São Paulo";"Agosto";"590"
"Europa";"Dinamarca";"São Paulo";"Setembro";"773"
"Europa";"Dinamarca";"São Paulo";"Outubro";"619"
"Europa";"Dinamarca";"São Paulo";"Novembro";"792"
"Europa";"Dinamarca";"São Paulo";"Dezembro";"1.145"
"Europa";"Dinamarca";"Outras Unidades da Federação";"Janeiro";"0"
"Europa";"Dinamarca";"Outras Unidades da Federação";"Fevereiro";"0"
"Europa";"Dinamarca";"Outras Unidades da Federação";"Março";"0"
"Europa";"Dinamarca";"Outras Unidades da Federação";"Abril";"0"
"Europa";"Dinamarca";"Outras Unidades da Federação";"Maio";"2"
"Europa";"Dinamarca";"Outras Unidades da Federação";"Junho";"0"
"Europa";"Dinamarca";"Outras Unidades da Federação";"Julho";"0"
"Europa";"Dinamarca";"Outras Unidades da Federação";"Agosto";"0"
"Europa";"Dinamarca";"Outras Unidades da Federação";"Setembro";"0"
"Europa";"Dinamarca";"Outras Unidades da Federação";"Outubro";"0"
"Europa";"Dinamarca";"Outras Unidades da Federação";"Novembro";"0"
"Europa";"Dinamarca";"Outras Unidades da Federação";"Dezembro";"0"
"Europa";"Espanha";"Acre";"Janeiro";"5"
"Europa";"Espanha";"Acre";"Fevereiro";"5"
"Europa";"Espanha";"Acre";"Março";"3"
"Europa";"Espanha";"Acre";"Abril";"5"
"Europa";"Espanha";"Acre";"Maio";"5"
"Europa";"Espanha";"Acre";"Junho";"12"
"Europa";"Espanha";"Acre";"Julho";"13"
"Europa";"Espanha";"Acre";"Agosto";"13"
"Europa";"Espanha";"Acre";"Setembro";"7"
"Europa";"Espanha";"Acre";"Outubro";"13"
"Europa";"Espanha";"Acre";"Novembro";"7"
"Europa";"Espanha";"Acre";"Dezembro";"9"
"Europa";"Espanha";"Amapá";"Janeiro";"1"
"Europa";"Espanha";"Amapá";"Fevereiro";"5"
"Europa";"Espanha";"Amapá";"Março";"4"
"Europa";"Espanha";"Amapá";"Abril";"5"
"Europa";"Espanha";"Amapá";"Maio";"4"
"Europa";"Espanha";"Amapá";"Junho";"3"
"Europa";"Espanha";"Amapá";"Julho";"4"
"Europa";"Espanha";"Amapá";"Agosto";"3"
"Europa";"Espanha";"Amapá";"Setembro";"3"
"Europa";"Espanha";"Amapá";"Outubro";"9"
"Europa";"Espanha";"Amapá";"Novembro";"18"
"Europa";"Espanha";"Amapá";"Dezembro";"6"
"Europa";"Espanha";"Amazonas";"Janeiro";"12"
